Time,Position,Velocity,Angle,Voltage,Current
10.226924,-1325.0,-116.0,30.46551724137929,6.218914956011731,9.25
10.257685000000002,-1346.0,-115.0,29.379310344827573,6.193939393939394,9.375
10.279378000000001,-1365.0,-114.0,28.396551724137908,6.193939393939394,9.625
10.300912,-1377.0,-112.0,27.775862068965495,6.193939393939394,10.0
10.324082,-1384.0,-107.0,27.413793103448256,6.193939393939394,10.625
10.343738000000002,-1386.0,-98.0,27.310344827586192,6.193939393939394,11.375
10.35981,-1386.0,-84.0,27.310344827586192,6.193939393939394,12.0
10.384272,-1385.0,-66.0,27.362068965517224,6.193939393939394,12.625
10.407596999999999,-1385.0,-28.0,27.362068965517224,6.119012707722385,12.625
10.430422,-1385.0,-14.0,27.362068965517224,6.119012707722385,12.625
10.448294,-1385.0,-5.0,27.362068965517224,6.119012707722385,12.625
10.478548,-1385.0,-1.0,27.362068965517224,6.119012707722385,12.625
10.500336,-1386.0,0.0,27.310344827586192,6.119012707722385,12.75
10.52917,-1384.0,0.0,27.413793103448256,6.119012707722385,12.75
10.561561000000001,-1385.0,0.0,27.362068965517224,6.119012707722385,12.75
10.578557,-1386.0,0.0,27.310344827586192,6.0940371456500495,12.75
10.598008,-1385.0,0.0,27.362068965517224,6.0940371456500495,12.75
10.622611,-1386.0,0.0,27.362068965517224,6.0940371456500495,12.75
10.66188,-1385.0,0.0,27.362068965517224,6.0940371456500495,12.75
10.684789000000002,-1384.0,0.0,27.413793103448256,6.0940371456500495,12.75
10.712629,-1384.0,0.0,27.413793103448256,6.0940371456500495,12.75
10.738405,-1385.0,0.0,27.362068965517224,6.044086021505376,12.75
10.757581000000002,-1384.0,0.0,27.413793103448256,6.044086021505376,12.75
10.788022999999999,-1385.0,0.0,27.362068965517224,6.044086021505376,12.75
10.810721000000001,-1385.0,0.0,27.362068965517224,6.044086021505376,12.75
10.866916,-1385.0,0.0,27.362068965517224,6.044086021505376,12.75
10.898321,-1384.0,0.0,27.413793103448256,6.119012707722385,12.75
10.922083,-1384.0,0.0,27.413793103448256,6.119012707722385,12.75
10.940287000000001,-1385.0,0.0,27.362068965517224,6.119012707722385,12.75
10.959508,-1385.0,0.0,27.362068965517224,6.119012707722385,12.75
10.977646,-1385.0,0.0,27.362068965517224,6.119012707722385,12.75
11.002741,-1385.0,0.0,27.362068965517224,6.119012707722385,12.75
11.026195000000001,-1386.0,0.0,27.310344827586192,6.119012707722385,12.75
11.054658,-1384.0,0.0,27.413793103448256,6.044086021505376,12.75
11.078441999999999,-1384.0,0.0,27.413793103448256,6.044086021505376,12.75
11.098013000000002,-1385.0,0.0,27.362068965517224,6.044086021505376,12.75
11.121211000000002,-1385.0,0.0,27.362068965517224,6.044086021505376,12.75
11.154945000000001,-1384.0,0.0,27.413793103448256,6.044086021505376,12.75
11.184958000000002,-1385.0,0.0,27.362068965517224,6.044086021505376,12.75
11.209414000000002,-1385.0,0.0,27.362068965517224,6.119012707722385,12.75
11.229427000000001,-1384.0,0.0,27.413793103448256,6.119012707722385,12.75
11.249797000000001,-1386.0,0.0,27.310344827586192,6.119012707722385,12.75
11.272808000000001,-1385.0,0.0,27.362068965517224,6.119012707722385,12.75
11.297919,-1385.0,0.0,27.362068965517224,6.119012707722385,12.625
11.320324,-1385.0,0.0,27.362068965517224,6.119012707722385,12.625
11.341764000000001,-1385.0,0.0,27.362068965517224,6.119012707722385,12.625
11.382757999999999,-1384.0,0.0,27.413793103448256,6.0940371456500495,12.625
11.397480000000002,-1384.0,0.0,27.413793103448256,6.0940371456500495,12.625
11.417931,-1386.0,0.0,27.310344827586192,6.0940371456500495,12.625
11.4574,-1384.0,0.0,27.413793103448256,6.0940371456500495,12.625
11.481872,-1384.0,0.0,27.413793103448256,0.0,12.625
11.518596000000002,-1363.0,0.0,28.499999999999986,0.0,6.25
11.538978,-1328.0,3.0,30.310344827586192,0.0,2.125
11.565971000000001,-1287.0,40.0,32.431034482758605,0.0,0.125
11.594282,-1274.0,67.0,33.10344827586205,0.0,0.125
11.619506000000001,-1260.0,89.0,33.82758620689654,0.0,0.125
11.641417,-1246.0,101.0,34.55172413793102,0.0,0.125
11.662824,-1227.0,101.0,36.41379310344826,0.0,0.125
11.691565,-1187.0,83.0,37.60344827586206,0.0,0.125
11.72006,-1161.0,80.0,38.948275862068954,0.0,0.125
11.746174,-1134.0,86.0,40.34482758620688,0.0,0.125
11.763466000000001,-1106.0,95.0,41.79310344827585,0.0,0.125
11.780121000000001,-1076.0,107.0,43.34482758620688,0.0,0.125
11.799855,-1049.0,116.0,44.74137931034481,0.0,0.125
11.812422000000002,-1015.0,126.0,46.499999999999986,0.0,0.125
11.825600999999999,-979.0,134.0,48.36206896551723,0.0,0.125
11.839197000000002,-979.0,134.0,48.36206896551723,0.0,0.125
11.852233000000002,-943.0,143.0,50.22413793103447,0.0,0.125
11.876942,-907.0,151.0,52.086206896551715,0.0,0.125
11.898877000000002,-877.0,159.0,53.63793103448275,0.0,0.0
